,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,neighborhood,available
31,50523,0.58,False,Centrum-West,52.36811,4.88262,Private room,2,1,1,8,$118.00,2,365,True,3,3,4.87,False,,59.0,236.0,6%,12%,17%,4.99,Centrum-West,0.6465753424657534
32,55709,0.19000000000000006,False,Centrum-Oost,52.358112,4.897637,Entire home/apt,2,1,1,5,$151.00,3,30,True,0,0,4.95,False,,75.5,453.0,9%,19%,24%,4.99,Centrum-Oost,0.0027397260273972603
33,55868,0.0,False,Zuid,52.35597,4.88512,Entire home/apt,4,2,2,1,$149.00,4,21,True,0,0,4.86,False,,37.25,596.0,6%,14%,18%,4.99,Zuid,0.0
34,62015,0.8300000000000001,False,Oud-Oost,52.36431,4.93122,Entire home/apt,2,1,1,4,$120.00,2,6,True,0,0,4.91,False,,60.0,240.0,6%,22%,20%,4.99,Oud-Oost,0.4246575342465753
35,80635,0.87,True,Centrum-West,52.37828,4.8944,Private room,1,1,1,1,$82.00,3,1125,True,0,0,4.77,True,,82.0,246.0,5%,11%,15%,4.99,Centrum-West,0.0
36,82482,0.94,True,Centrum-West,52.36968,4.88122,Entire home/apt,4,2,2,8,$109.00,2,28,True,4,6,4.49,False,,27.25,218.0,5%,19%,18%,4.99,Centrum-West,0.6191780821917808
37,91535,0.9500000000000001,True,De Pijp - Rivierenbuurt,52.35774,4.89647,Private room,2,1,1,7,$145.00,1,18,True,8,6,4.84,True,,72.5,145.0,7%,10%,16%,4.99,De Pijp - Rivierenbuurt,0.15342465753424658
38,97221,1.0,True,Slotervaart,52.34801,4.83639,Private room,2,1,2,1,$64.00,2,8,True,2,4,3.9,False,,32.0,128.0,5%,9%,17%,2.99,Slotervaart,0.810958904109589
39,97476,0.78,False,Zuid,52.35665,4.86363,Entire home/apt,2,1,1,10,$115.00,14,30,True,0,0,4.89,False,,57.5,1610.0,7%,14%,18%,4.99,Zuid,0.0
40,137026,0.14,False,De Pijp - Rivierenbuurt,52.35178,4.90699,Entire home/apt,4,2,4,11,$265.00,2,1125,True,0,0,4.77,False,,66.25,530.0,13%,25%,27%,4.99,De Pijp - Rivierenbuurt,0.18904109589041096
41,162467,0.46,False,De Baarsjes - Oud-West,52.3627,4.85693,Entire home/apt,2,1,1,4,$175.00,3,21,True,0,0,4.75,False,,87.5,525.0,6%,14%,19%,4.99,De Baarsjes - Oud-West,0.4328767123287671
42,168769,0.65,True,Centrum-West,52.37956,4.89359,Private room,1,1,1,3,$88.00,3,1124,True,0,0,4.58,True,,88.0,264.0,4%,7%,18%,4.99,Centrum-West,0.0
43,169356,0.44000000000000006,False,Centrum-West,52.38104,4.88306,Entire home/apt,2,1,1,11,$195.00,7,7,True,0,0,5.0,False,,97.5,1365.0,6%,13%,21%,4.99,Centrum-West,0.1780821917808219
44,171054,,False,De Baarsjes - Oud-West,52.36768,4.86646,Entire home/apt,3,2,3,3,$120.00,3,5,True,0,0,4.75,False,,40.0,360.0,4%,15%,15%,4.99,De Baarsjes - Oud-West,0.0
45,179528,1.0,False,De Pijp - Rivierenbuurt,52.34332,4.89484,Entire home/apt,3,2,2,10,$270.00,21,100,True,6,0,4.5,True,,90.0,5670.0,8%,21%,28%,4.99,De Pijp - Rivierenbuurt,0.1506849315068493
46,188347,0.77,False,De Baarsjes - Oud-West,52.3683,4.85446,Private room,2,1,1,3,$111.00,1,6,True,4,0,4.65,False,,55.5,111.0,7%,12%,19%,4.99,De Baarsjes - Oud-West,0.1178082191780822
47,189754,1.0,True,Centrum-West,52.37548,4.89398,Entire home/apt,4,2,3,4,$170.00,2,1125,True,3,7,4.77,True,,42.5,340.0,9%,17%,14%,4.99,Centrum-West,0.43561643835616437
48,193038,1.0,True,Centrum-Oost,52.36057,4.89671,Private room,2,1,1,4,$121.00,3,31,True,2,5,4.96,True,,60.5,363.0,7%,15%,18%,4.99,Centrum-Oost,0.2054794520547945
49,214531,0.5,True,Centrum-West,52.37169,4.89446,Private room,3,1,2,5,$115.00,3,50,True,0,0,4.83,False,,38.33,345.0,10%,13%,18%,4.99,Centrum-West,0.0
50,219276,0.87,False,Centrum-West,52.36883,4.88749,Private room,2,1,1,17,$300.00,2,760,True,5,1,5.0,False,,150.0,600.0,16%,16%,24%,4.99,Centrum-West,0.3835616438356164
51,222516,1.0,False,De Baarsjes - Oud-West,52.36271,4.85875,Entire home/apt,2,1,1,8,$119.00,7,21,True,0,1,4.71,False,,59.5,833.0,7%,15%,20%,4.99,De Baarsjes - Oud-West,0.0
52,245927,1.0,True,Centrum-West,52.36815,4.88604,Entire home/apt,4,2,3,23,$515.00,2,180,True,0,1,4.58,True,,128.75,1030.0,10%,22%,25%,10.99,Centrum-West,0.6410958904109589
53,247805,0.9400000000000001,False,De Baarsjes - Oud-West,52.36707,4.87348,Private room,2,1,1,8,$122.00,2,365,True,1,5,4.86,False,,61.0,244.0,8%,11%,16%,4.99,De Baarsjes - Oud-West,0.684931506849315
54,252080,0.74,False,Centrum-Oost,52.36936,4.90963,Entire home/apt,4,2,2,16,$385.00,4,30,True,0,0,4.89,False,,96.25,1540.0,6%,23%,16%,4.99,Centrum-Oost,0.4520547945205479
55,254800,0.9199999999999999,True,Centrum-West,52.37122,4.88211,Entire home/apt,2,1,1,7,$325.00,2,1125,True,1,0,4.93,False,,162.5,650.0,11%,15%,20%,4.99,Centrum-West,0.6931506849315069
56,255809,0.66,True,De Pijp - Rivierenbuurt,52.34416,4.88709,Private room,4,1,2,17,$182.00,2,20,True,3,3,4.87,False,,45.5,364.0,6%,8%,16%,4.99,De Pijp - Rivierenbuurt,0.810958904109589
57,262394,,False,Zuid,52.35695,4.85234,Private room,2,1,1,7,$88.00,3,30,True,0,0,4.83,False,,44.0,264.0,6%,13%,15%,4.99,Zuid,0.0
58,274688,0.36,False,Bos en Lommer,52.37977,4.85574,Entire home/apt,2,1,1,5,$88.00,4,30,True,0,0,4.85,False,,44.0,352.0,5%,10%,18%,4.99,Bos en Lommer,0.0
59,283170,0.89,False,Zuid,52.35435,4.87316,Entire home/apt,12,6,12,39,"$1,036.00",2,90,True,29,1,4.06,True,,86.33,2072.0,11%,26%,27%,10.99,Zuid,0.7287671232876712
60,286374,0.38,False,Geuzenveld - Slotermeer,52.37725,4.83307,Entire home/apt,4,2,2,1,$130.00,4,21,True,0,1,4.75,False,,32.5,520.0,6%,14%,18%,4.99,Geuzenveld - Slotermeer,0.7013698630136986
61,286500,0.8400000000000001,True,Centrum-West,52.37561,4.9,Private room,2,1,1,5,$162.00,3,365,True,1,3,4.89,True,,81.0,486.0,9%,21%,18%,4.99,Centrum-West,0.6136986301369863
62,290701,1.0,True,Centrum-West,52.37561,4.9,Private room,2,1,1,4,$161.00,3,365,True,3,6,4.85,True,,80.5,483.0,8%,19%,20%,4.99,Centrum-West,0.6794520547945205
63,291752,0.6,False,Oud-Oost,52.35179,4.91082,Private room,2,1,1,2,$105.00,3,1125,True,1,0,4.86,False,,52.5,315.0,6%,17%,16%,4.99,Oud-Oost,0.7945205479452054
64,304082,0.6599999999999999,True,Centrum-West,52.37239,4.89657,Private room,2,1,2,8,$137.00,2,1125,True,4,4,4.77,False,,68.5,274.0,7%,18%,20%,4.99,Centrum-West,0.7123287671232876
65,304143,1.0,False,Oud-Oost,52.3623,4.92028,Entire home/apt,2,1,1,6,$95.00,3,30,True,0,0,4.55,False,,47.5,285.0,4%,10%,17%,4.99,Oud-Oost,0.0
66,306852,0.79,False,Centrum-Oost,52.35931,4.89844,Entire home/apt,4,2,2,7,$200.00,4,21,True,0,2,4.61,False,,50.0,800.0,7%,24%,20%,4.99,Centrum-Oost,0.08493150684931507
67,307621,0.51,False,Centrum-Oost,52.35871,4.89616,Entire home/apt,2,1,1,7,$125.00,3,21,True,0,0,4.5,False,,62.5,375.0,8%,20%,18%,4.99,Centrum-Oost,0.0
68,308028,0.55,False,Centrum-Oost,52.35972,4.8975,Private room,2,1,1,8,$95.00,3,10,True,0,0,4.77,False,,47.5,285.0,6%,15%,14%,4.99,Centrum-Oost,0.0
69,311124,0.38,False,Centrum-West,52.37104,4.87713,Entire home/apt,2,1,1,10,$225.00,5,15,True,0,1,4.75,False,,112.5,1125.0,6%,13%,17%,4.99,Centrum-West,0.8684931506849315
70,319985,0.74,False,De Pijp - Rivierenbuurt,52.35669,4.90187,Entire home/apt,4,2,2,8,$231.00,1,90,True,2,7,4.75,False,,57.75,231.0,9%,14%,23%,4.99,De Pijp - Rivierenbuurt,0.3013698630136986
71,327285,0.5900000000000001,False,De Pijp - Rivierenbuurt,52.35625,4.89323,Private room,4,1,6,15,$239.00,2,30,True,0,4,4.94,True,,59.75,478.0,10%,16%,18%,4.99,De Pijp - Rivierenbuurt,0.0
72,331946,,False,De Baarsjes - Oud-West,52.3606,4.85739,Entire home/apt,4,2,4,9,$220.00,2,14,True,0,0,4.88,False,,55.0,440.0,8%,16%,20%,4.99,De Baarsjes - Oud-West,0.0
73,343094,1.0,False,Oud-Oost,52.35715,4.90926,Private room,2,1,1,4,$100.00,3,30,True,3,4,4.89,True,,50.0,300.0,8%,15%,18%,4.99,Oud-Oost,0.3561643835616438
74,350271,,False,IJburg - Zeeburgereiland,52.36129,4.98845,Entire home/apt,4,2,3,15,$395.00,7,365,True,23,0,4.0,False,,98.75,2765.0,7%,28%,22%,4.99,IJburg - Zeeburgereiland,0.9808219178082191
75,357980,1.0,True,De Baarsjes - Oud-West,52.36348,4.87648,Entire home/apt,4,2,4,10,$232.00,2,1125,True,0,1,4.87,False,,58.0,464.0,9%,23%,28%,4.99,De Baarsjes - Oud-West,0.08767123287671233
76,366438,0.65,False,Centrum-Oost,52.36738,4.89671,Private room,2,1,1,10,$130.00,2,60,True,2,6,4.74,True,,65.0,260.0,6%,16%,18%,4.99,Centrum-Oost,0.2273972602739726
77,367107,0.0,False,Centrum-Oost,52.36263,4.90216,Entire home/apt,2,1,1,11,$182.00,5,30,True,5,0,5.0,False,,91.0,910.0,6%,19%,20%,4.99,Centrum-Oost,0.07397260273972603
78,367491,1.0,False,De Baarsjes - Oud-West,52.364,4.87814,Entire home/apt,2,1,1,9,$174.00,3,19,True,0,0,4.91,False,,87.0,522.0,8%,17%,21%,4.99,De Baarsjes - Oud-West,0.0
79,379885,0.64,False,De Pijp - Rivierenbuurt,52.35465,4.9061,Private room,2,1,1,13,$297.00,3,180,True,5,1,4.66,True,,148.5,891.0,11%,13%,20%,4.99,De Pijp - Rivierenbuurt,0.2219178082191781
80,396125,0.44000000000000006,False,Centrum-West,52.37824,4.88532,Private room,2,1,1,1,$70.00,3,14,True,1,0,4.45,False,,35.0,210.0,6%,9%,15%,2.99,Centrum-West,0.0027397260273972603
81,402353,0.98,False,Watergraafsmeer,52.35338,4.93407,Private room,2,1,1,6,$139.00,2,1125,True,2,4,4.85,True,,69.5,278.0,6%,13%,19%,4.99,Watergraafsmeer,0.6410958904109589
82,414865,0.0,False,Zuid,52.35043,4.84676,Entire home/apt,2,1,1,5,$110.00,4,30,True,2,1,4.88,False,,55.0,440.0,7%,17%,18%,4.99,Zuid,0.038356164383561646
83,415619,0.42,False,Oostelijk Havengebied - Indische Buurt,52.36905,4.93528,Entire home/apt,3,2,1,2,$145.00,2,30,True,0,0,4.93,False,,48.33,290.0,8%,16%,14%,4.99,Oostelijk Havengebied - Indische Buurt,0.41643835616438357
84,437757,1.0,True,De Pijp - Rivierenbuurt,52.35503,4.90516,Entire home/apt,2,1,1,5,$145.00,3,7,True,0,1,4.63,False,,72.5,435.0,7%,16%,18%,4.99,De Pijp - Rivierenbuurt,0.005479452054794521
85,438089,1.0,False,De Baarsjes - Oud-West,52.36116,4.86608,Private room,2,1,1,12,$129.00,4,60,True,2,1,4.78,True,,64.5,516.0,7%,18%,14%,4.99,De Baarsjes - Oud-West,0.4383561643835616
86,440992,0.62,False,Zuid,52.341621,4.849049,Entire home/apt,4,2,2,9,$200.00,3,60,True,2,3,4.87,False,,50.0,600.0,7%,29%,25%,4.99,Zuid,0.13150684931506848
87,441424,0.92,False,Oostelijk Havengebied - Indische Buurt,52.37281,4.94303,Entire home/apt,4,2,3,6,$150.00,3,30,True,0,0,4.55,False,,37.5,450.0,6%,26%,15%,4.99,Oostelijk Havengebied - Indische Buurt,0.005479452054794521
88,445660,1.0,True,De Baarsjes - Oud-West,52.37001,4.85646,Private room,3,1,3,9,$79.00,2,30,True,2,5,4.79,True,,26.33,158.0,5%,10%,16%,4.99,De Baarsjes - Oud-West,0.6273972602739726
89,446999,1.0,False,De Baarsjes - Oud-West,52.35927,4.86529,Private room,2,1,1,3,$119.00,4,90,True,10,0,4.77,True,,59.5,476.0,7%,18%,18%,4.99,De Baarsjes - Oud-West,0.4438356164383562
90,450767,1.0,True,Centrum-Oost,52.37006,4.90081,Entire home/apt,4,2,3,10,$284.00,3,1125,True,0,3,4.63,False,,71.0,852.0,11%,21%,25%,4.99,Centrum-Oost,0.5506849315068493
91,462341,0.89,False,Centrum-West,52.3739,4.89263,Entire home/apt,2,1,2,14,$176.00,3,20,True,0,1,4.97,False,,88.0,528.0,7%,21%,20%,4.99,Centrum-West,0.0273972602739726
92,481664,0.93,False,Westerpark,52.39134,4.89067,Private room,2,1,1,4,$105.00,2,14,True,3,5,4.69,False,,52.5,210.0,6%,17%,20%,4.99,Westerpark,0.6520547945205479
93,483779,,False,Slotervaart,52.3509,4.83293,Private room,2,1,1,9,$100.00,2,14,True,0,0,4.88,False,,50.0,200.0,6%,11%,18%,4.99,Slotervaart,0.0
94,494433,0.77,False,De Baarsjes - Oud-West,52.36812,4.85422,Entire home/apt,6,3,3,8,$160.00,2,14,True,0,0,4.87,False,,26.67,320.0,7%,18%,15%,4.99,De Baarsjes - Oud-West,0.043835616438356165
95,503629,,False,Zuid,52.3543,4.87701,Entire home/apt,5,3,3,8,$120.00,5,22,True,0,0,4.82,False,,24.0,600.0,6%,19%,20%,4.99,Zuid,0.0
96,505012,0.0,False,Centrum-Oost,52.36412,4.88757,Entire home/apt,4,2,5,7,$299.00,3,30,True,1,0,4.72,False,,74.75,897.0,14%,27%,35%,4.99,Centrum-Oost,0.4383561643835616
97,505650,0.8200000000000001,False,Zuid,52.35482,4.87438,Private room,3,1,3,6,$140.00,3,21,True,0,2,4.96,False,,46.67,420.0,5%,19%,19%,4.99,Zuid,0.6246575342465753
98,507598,0.0,False,Centrum-West,52.37694,4.88003,Entire home/apt,4,2,3,29,$600.00,2,60,True,0,0,4.67,True,,150.0,1200.0,13%,17%,26%,10.99,Centrum-West,0.7616438356164383
99,508433,1.0,False,Geuzenveld - Slotermeer,52.37166,4.82951,Entire home/apt,4,2,3,14,$375.00,3,30,True,6,1,4.86,False,,93.75,1125.0,13%,18%,24%,4.99,Geuzenveld - Slotermeer,0.01643835616438356
100,515088,0.0,False,Noord-Oost,52.39675,4.99603,Private room,4,1,2,3,$120.00,2,20,True,19,0,5.0,False,,30.0,240.0,6%,8%,17%,4.99,Noord-Oost,0.7698630136986301
101,515749,0.76,False,Centrum-Oost,52.35902,4.89606,Private room,4,1,1,12,$165.00,3,365,True,4,5,4.85,False,,41.25,495.0,7%,15%,21%,4.99,Centrum-Oost,0.7698630136986301
102,515921,0.10999999999999999,False,Zuid,52.35022,4.8525,Entire home/apt,4,2,1,4,$165.00,3,30,True,1,0,4.19,False,,41.25,495.0,8%,18%,19%,4.99,Zuid,0.057534246575342465
103,517996,0.04000000000000001,False,Centrum-West,52.37827,4.88568,Entire home/apt,2,1,1,14,$410.00,3,1125,True,28,0,4.67,True,,205.0,1230.0,8%,26%,13%,10.99,Centrum-West,0.40273972602739727
104,522471,0.5,False,Bos en Lommer,52.3774,4.851,Entire home/apt,4,2,5,8,$180.00,8,25,True,0,0,4.96,False,,45.0,1440.0,7%,14%,17%,4.99,Bos en Lommer,0.030136986301369864
105,528022,0.97,False,Westerpark,52.39114,4.88846,Private room,2,1,1,7,$100.00,2,30,True,1,4,4.87,False,,50.0,200.0,7%,12%,15%,4.99,Westerpark,0.6876712328767123
106,538723,,False,Watergraafsmeer,52.354,4.93965,Entire home/apt,4,2,2,1,$140.00,5,30,True,0,0,4.84,False,,35.0,700.0,6%,14%,15%,4.99,Watergraafsmeer,0.0
107,549310,0.6,False,De Baarsjes - Oud-West,52.37126,4.86241,Entire home/apt,5,3,4,10,$200.00,2,1125,True,0,1,4.48,False,,40.0,400.0,10%,21%,31%,4.99,De Baarsjes - Oud-West,0.0
108,553514,0.0,False,Westerpark,52.38444,4.86916,Entire home/apt,2,1,1,5,$80.00,2,30,True,0,0,4.41,False,,40.0,160.0,5%,12%,16%,4.99,Westerpark,0.4246575342465753
109,556829,0.6900000000000001,False,Buitenveldert - Zuidas,52.33558,4.86878,Entire home/apt,2,1,1,14,$148.00,3,1125,True,5,1,4.68,False,,74.0,444.0,7%,12%,20%,4.99,Buitenveldert - Zuidas,0.4383561643835616
110,568005,0.0,False,Zuid,52.3541,4.8815,Entire home/apt,2,1,1,6,$140.00,2,1125,True,0,0,4.96,False,,70.0,280.0,7%,20%,17%,4.99,Zuid,0.5917808219178082
111,568446,0.47000000000000003,False,Centrum-Oost,52.37079,4.90153,Entire home/apt,2,1,2,5,$108.00,3,5,True,0,1,4.82,False,,54.0,324.0,6%,13%,21%,4.99,Centrum-Oost,0.0
112,570753,0.35000000000000003,False,Zuid,52.34904,4.86765,Private room,3,1,2,1,$75.00,4,30,True,6,1,4.87,False,,25.0,300.0,6%,11%,17%,4.99,Zuid,0.43561643835616437
113,571029,,False,De Baarsjes - Oud-West,52.3676,4.85976,Entire home/apt,4,2,2,9,$150.00,3,1124,True,0,0,4.9,False,,37.5,450.0,9%,20%,21%,4.99,De Baarsjes - Oud-West,0.0
114,575603,0.3600000000000001,False,Centrum-Oost,52.36112,4.89462,Entire home/apt,4,2,4,6,$245.00,5,35,True,0,0,4.82,False,,61.25,1225.0,3%,25%,30%,4.99,Centrum-Oost,0.0136986301369863
115,579851,1.0,True,Westerpark,52.39144,4.88436,Private room,2,1,1,10,$124.00,2,1125,True,0,4,4.96,True,,62.0,248.0,7%,16%,18%,4.99,Westerpark,0.09863013698630137
116,582028,1.0,False,Slotervaart,52.36021571517094,4.843456508827677,Entire home/apt,3,2,1,5,$211.00,5,17,True,5,0,4.8,False,,70.33,1055.0,8%,15%,24%,4.99,Slotervaart,0.1178082191780822
117,582382,0.5800000000000001,False,Oud-Noord,52.39442,4.91478,Entire home/apt,5,3,3,2,$170.00,4,14,True,0,0,4.78,False,,34.0,680.0,9%,15%,20%,4.99,Oud-Noord,0.0
118,588020,0.65,False,Centrum-Oost,52.36918,4.91316,Entire home/apt,6,3,6,9,$316.00,3,90,True,2,3,4.49,True,,52.67,948.0,4%,18%,24%,4.99,Centrum-Oost,0.6191780821917808
119,590236,0.64,False,De Baarsjes - Oud-West,52.36809,4.85436,Entire home/apt,2,1,1,3,$120.00,4,8,True,0,1,4.85,False,,60.0,480.0,6%,17%,19%,4.99,De Baarsjes - Oud-West,0.4547945205479452
120,590681,1.0,False,Zuid,52.34788,4.8506,Entire home/apt,4,2,1,10,$295.00,2,21,True,0,0,5.0,False,,73.75,590.0,10%,9%,26%,4.99,Zuid,0.0
121,606871,0.86,False,Westerpark,52.37621,4.87075,Private room,2,1,1,10,$161.00,2,365,True,9,6,4.72,False,,80.5,322.0,8%,18%,21%,4.99,Westerpark,0.8684931506849315
122,608432,0.8200000000000001,True,Centrum-West,52.381996,4.888583,Private room,2,1,1,5,$107.00,1,10,True,5,9,4.74,True,,53.5,107.0,7%,10%,19%,4.99,Centrum-West,0.12876712328767123
123,613088,0.78,False,Noord-Oost,52.41016,4.96369,Private room,2,1,1,1,$87.00,2,1125,True,0,2,4.86,False,,43.5,174.0,6%,12%,15%,4.99,Noord-Oost,0.7863013698630137
124,613110,1.0,False,IJburg - Zeeburgereiland,52.36368,4.9794,Private room,4,1,3,1,$60.00,1,1125,True,20,2,3.96,True,,15.0,60.0,6%,12%,16%,2.99,IJburg - Zeeburgereiland,0.42191780821917807
125,623123,0.8,False,De Baarsjes - Oud-West,52.36247,4.86534,Entire home/apt,4,2,2,10,$450.00,4,14,True,0,0,4.32,True,,112.5,1800.0,16%,22%,32%,10.99,De Baarsjes - Oud-West,0.019178082191780823
126,627188,1.0,True,Centrum-West,52.381996,4.888583,Private room,2,1,1,13,$119.00,1,10,True,0,13,4.84,True,,59.5,119.0,7%,14%,17%,4.99,Centrum-West,0.1095890410958904
127,627213,0.6699999999999999,False,Zuid,52.35094,4.88552,Entire home/apt,5,3,3,10,$100.00,7,30,True,0,0,5.0,False,,20.0,700.0,7%,16%,20%,4.99,Zuid,0.0
128,633585,0.96,False,De Pijp - Rivierenbuurt,52.34918,4.89197,Entire home/apt,2,1,1,5,$125.00,4,61,True,0,0,4.83,False,,62.5,500.0,5%,12%,15%,4.99,De Pijp - Rivierenbuurt,0.4246575342465753
129,634170,1.0,True,Westerpark,52.38388,4.86562,Entire home/apt,4,2,4,3,$109.00,14,1125,True,0,0,4.88,False,,27.25,1526.0,7%,12%,16%,4.99,Westerpark,0.06027397260273973
130,635019,0.21,False,Bos en Lommer,52.3786,4.84948,Entire home/apt,2,1,1,3,$150.00,2,6,True,0,1,4.82,False,,75.0,300.0,7%,22%,18%,4.99,Bos en Lommer,0.0
131,653459,1.0,False,Buitenveldert - Zuidas,52.32237,4.86024,Entire home/apt,4,2,5,9,$240.00,6,28,True,0,0,4.94,False,,60.0,1440.0,6%,12%,21%,4.99,Buitenveldert - Zuidas,0.23013698630136986
132,654931,1.0,True,Centrum-West,52.37167,4.8948,Hotel room,2,1,1,5,$94.00,1,1125,True,0,5,4.85,True,,47.0,94.0,5%,10%,15%,4.99,Centrum-West,0.3589041095890411
133,655216,1.0,True,Centrum-West,52.37098,4.89434,Hotel room,2,1,1,9,$106.00,1,1125,True,0,9,4.87,True,,53.0,106.0,7%,10%,18%,4.99,Centrum-West,0.3917808219178082
134,658063,0.91,False,De Baarsjes - Oud-West,52.36188,4.87694,Private room,4,1,3,2,$146.00,3,1125,True,3,2,4.36,False,,36.5,438.0,6%,7%,18%,4.99,De Baarsjes - Oud-West,0.06027397260273973
135,660856,0.8300000000000001,False,Watergraafsmeer,52.3551,4.93262,Entire home/apt,4,2,6,15,$275.00,7,33,True,1,0,4.82,False,,68.75,1925.0,8%,29%,20%,4.99,Watergraafsmeer,0.005479452054794521
136,664697,0.0,False,Oud-Noord,52.38537,4.90241,Entire home/apt,2,1,1,8,$87.00,30,180,True,4,0,4.33,False,,43.5,2610.0,5%,10%,15%,4.99,Oud-Noord,0.8273972602739726
137,667305,0.92,False,Noord-West,52.41878,4.89397,Entire home/apt,2,1,1,5,$146.00,5,120,True,19,3,5.0,False,,73.0,730.0,6%,14%,16%,4.99,Noord-West,0.9342465753424658
138,679838,0.5900000000000001,False,Centrum-Oost,52.36716,4.90462,Entire home/apt,2,1,1,14,$395.00,3,10,True,0,0,4.94,False,,197.5,1185.0,12%,15%,23%,4.99,Centrum-Oost,0.0
139,683431,1.0,False,De Pijp - Rivierenbuurt,52.34557,4.8962,Private room,2,1,1,5,$75.00,1,14,True,4,9,4.64,False,,37.5,75.0,5%,10%,16%,4.99,De Pijp - Rivierenbuurt,0.26575342465753427
140,685990,1.0,True,Geuzenveld - Slotermeer,52.38296,4.83786,Private room,2,1,2,7,$71.00,4,25,True,4,5,4.3,True,,35.5,284.0,5%,6%,15%,2.99,Geuzenveld - Slotermeer,0.8986301369863013
141,689623,0.7300000000000001,False,Centrum-Oost,52.3737,4.92581,Entire home/apt,2,1,1,1,$120.00,14,60,True,2,0,4.73,False,,60.0,1680.0,8%,19%,19%,4.99,Centrum-Oost,0.10684931506849316
142,690757,1.0,False,Centrum-West,52.374,4.89902,Private room,3,1,2,7,$187.00,2,1125,True,5,5,4.51,True,,62.33,374.0,11%,21%,20%,4.99,Centrum-West,0.8054794520547945
143,693675,0.22,False,De Baarsjes - Oud-West,52.35925,4.8514,Entire home/apt,2,1,2,2,$95.00,1,4,True,0,0,4.73,False,,47.5,95.0,4%,9%,16%,4.99,De Baarsjes - Oud-West,0.0
